train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
1.5942620038986206,0.23333333333333334,1.6126207113265991,0.21,1.612593650817871,0.2
1.6067875623703003,0.23333333333333334,1.6129838228225708,0.19,1.6137334108352661,0.2
1.5449475049972534,0.2816666666666667,1.6130669116973877,0.2,1.6152300834655762,0.21
1.4561238288879395,0.33166666666666667,1.6114234924316406,0.22,1.617316722869873,0.17
1.5520187616348267,0.325,1.6080299615859985,0.21,1.6227068901062012,0.13
1.4458750486373901,0.39666666666666667,1.6045279502868652,0.21,1.6286104917526245,0.13
1.4525911808013916,0.445,1.6111056804656982,0.21,1.6390472650527954,0.18
1.275937557220459,0.5133333333333333,1.6176748275756836,0.21,1.6510276794433594,0.18
1.2392284870147705,0.5733333333333334,1.610589861869812,0.22,1.6631596088409424,0.18
1.1686692237854004,0.595,1.6081291437149048,0.28,1.663222074508667,0.21
1.0926730632781982,0.6583333333333333,1.6099166870117188,0.28,1.71488618850708,0.21
0.9025487303733826,0.75,1.8698642253875732,0.25,1.9531183242797852,0.23
0.8412654995918274,0.7816666666666666,2.0670864582061768,0.25,2.2660865783691406,0.15
0.8046091198921204,0.7933333333333333,3.249688148498535,0.19,3.2042107582092285,0.15
0.7215980887413025,0.8483333333333334,1.9334973096847534,0.26,2.117832660675049,0.21
0.6136805415153503,0.8333333333333334,2.4318201541900635,0.24,2.4857447147369385,0.17
0.47029492259025574,0.8583333333333333,3.5602056980133057,0.23,4.166380882263184,0.21
0.4467189610004425,0.91,1.8060400485992432,0.22,1.8508126735687256,0.28
0.392710417509079,0.925,3.4940733909606934,0.2,3.4490716457366943,0.18
0.3816829025745392,0.9516666666666667,5.430500507354736,0.24,5.590231895446777,0.24
0.18899217247962952,0.9316666666666666,3.1639232635498047,0.24,3.3573479652404785,0.17
0.3628966510295868,0.945,2.30574893951416,0.25,2.876161575317383,0.2
0.2569138705730438,0.9666666666666667,2.9496078491210938,0.21,3.373728036880493,0.19
0.2007192224264145,0.955,2.407443046569824,0.2,2.728286027908325,0.16
0.18497806787490845,0.9633333333333334,1.957032322883606,0.29,2.3236451148986816,0.19
0.10852785408496857,0.9816666666666667,2.2230772972106934,0.26,2.4422731399536133,0.18
0.17860005795955658,0.985,2.3159265518188477,0.28,2.5865318775177,0.2
0.18105748295783997,0.9766666666666667,2.2621424198150635,0.26,2.6542608737945557,0.15
0.09932058304548264,0.985,2.7129058837890625,0.16,2.9488370418548584,0.19
0.10399243980646133,0.98,2.172849178314209,0.26,2.4090733528137207,0.22
0.10282103717327118,0.9866666666666667,3.6498823165893555,0.24,3.8254354000091553,0.15
0.0550357960164547,0.99,4.047064304351807,0.2,4.061703205108643,0.16
0.10324379801750183,0.98,2.4961612224578857,0.27,2.9294538497924805,0.19
