train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
1.5559900999069214,0.20555555555555555,1.5914864540100098,0.2,1.6047455072402954,0.2
1.6764521598815918,0.2222222222222222,1.5912139415740967,0.21,1.6189141273498535,0.21
1.624833345413208,0.2638888888888889,1.6956332921981812,0.21,1.7079477310180664,0.22
1.4510504007339478,0.255,2.0387065410614014,0.23,1.8062821626663208,0.25
1.4688150882720947,0.26944444444444443,1.8356508016586304,0.2,1.797299861907959,0.23
1.6337924003601074,0.2738888888888889,3.2269134521484375,0.19,2.154548168182373,0.21
1.5018305778503418,0.275,2.1189792156219482,0.21,1.857865810394287,0.21
1.0182843208312988,0.31333333333333335,2.1966381072998047,0.24,1.823654055595398,0.24
1.6411662101745605,0.32944444444444443,4.772931098937988,0.2,2.3282036781311035,0.25
1.5553171634674072,0.3566666666666667,2.2798562049865723,0.17,1.7348222732543945,0.22
1.8556597232818604,0.38555555555555554,8.125951766967773,0.2,3.6619904041290283,0.28
1.5320367813110352,0.41944444444444445,5.143219470977783,0.27,2.3059329986572266,0.39
0.9219988584518433,0.4338888888888889,3.070621967315674,0.18,1.7634148597717285,0.52
1.3163230419158936,0.47944444444444445,2.795361280441284,0.22,1.8873391151428223,0.47
1.4613523483276367,0.4761111111111111,1.9922140836715698,0.29,1.6511178016662598,0.48
0.9874827265739441,0.5038888888888889,2.1779308319091797,0.22,1.0816494226455688,0.67
1.2867027521133423,0.5266666666666666,2.058668613433838,0.26,1.0738030672073364,0.67
1.712183952331543,0.5127777777777778,2.278055191040039,0.27,1.131594181060791,0.67
1.181474208831787,0.5305555555555556,1.916501760482788,0.33,1.0842186212539673,0.57
1.2017945051193237,0.5388888888888889,2.1240875720977783,0.35,1.2118011713027954,0.51
2.0743393898010254,0.5544444444444444,2.140205144882202,0.24,1.0548759698867798,0.68
1.4543259143829346,0.5677777777777778,2.092418909072876,0.38,1.1129755973815918,0.7
0.9450432062149048,0.5777777777777777,1.668479561805725,0.31,0.982597827911377,0.65
0.5930092334747314,0.5833333333333334,1.3807638883590698,0.38,0.801531195640564,0.68
1.345199465751648,0.6166666666666667,1.3581587076187134,0.46,1.0698665380477905,0.61
0.9419054985046387,0.6311111111111111,1.9130364656448364,0.36,1.379124641418457,0.52
0.5643169283866882,0.6016666666666667,2.0506644248962402,0.39,1.2686535120010376,0.65
0.3495224416255951,0.6344444444444445,1.490729570388794,0.4,0.875333845615387,0.79
1.0302306413650513,0.6788888888888889,1.7120766639709473,0.48,0.9725715517997742,0.77
1.6013619899749756,0.64,1.3736279010772705,0.46,0.979400634765625,0.67
1.3043490648269653,0.6266666666666667,2.639072895050049,0.22,1.9264549016952515,0.37
1.62129545211792,0.6388888888888888,1.6315186023712158,0.33,0.9798182845115662,0.59
0.8625346422195435,0.6388888888888888,1.7288215160369873,0.36,0.8375999927520752,0.74
1.482721209526062,0.655,1.6957303285598755,0.41,0.6984370350837708,0.82
0.9534417986869812,0.6772222222222222,1.5913262367248535,0.4,0.7742962837219238,0.74
0.7864054441452026,0.6655555555555556,1.4135568141937256,0.46,0.6155390739440918,0.83
1.6008405685424805,0.6883333333333334,1.7675246000289917,0.29,0.8127220869064331,0.7
0.4311809539794922,0.6666666666666666,2.238057851791382,0.2,0.8795143961906433,0.76
1.5795328617095947,0.6755555555555556,1.4400171041488647,0.42,0.9335845708847046,0.65
0.7524465918540955,0.6811111111111111,1.6456466913223267,0.3,0.9336844086647034,0.64
0.48485657572746277,0.67,1.4351119995117188,0.48,0.7844656109809875,0.72
