train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
1.594403624534607,0.19333333333333333,1.6062633991241455,0.24,1.6052117943763733,0.24
1.640429139137268,0.1875,1.604626178741455,0.24,1.6050535440444946,0.24
1.5937048196792603,0.17916666666666667,1.6029266119003296,0.25,1.607791781425476,0.24
1.6271324157714844,0.20416666666666666,1.6060372591018677,0.27,1.6095025539398193,0.21
1.5759464502334595,0.195,1.6003601551055908,0.23,1.6127172112464905,0.27
1.5999382734298706,0.22083333333333333,1.5976014137268066,0.26,1.6181318163871765,0.19
1.5663741827011108,0.2575,1.6068730354309082,0.22,1.6192448735237122,0.18
1.6167970895767212,0.28833333333333333,1.6126344203948975,0.18,1.6125565767288208,0.24
1.6416343450546265,0.31833333333333336,1.6039237976074219,0.21,1.6145389676094055,0.2
1.55793297290802,0.3441666666666667,1.5987553596496582,0.25,1.6220966577529907,0.2
1.475510597229004,0.3308333333333333,1.6005513668060303,0.24,1.6246023774147034,0.24
1.506821632385254,0.3975,1.5949493646621704,0.27,1.614952564239502,0.21
1.463413119316101,0.41583333333333333,1.6895184516906738,0.22,1.6646586060523987,0.21
1.3947147130966187,0.4325,1.551783800125122,0.32,1.5940282344818115,0.19
1.2349933385849,0.44666666666666666,1.5945897102355957,0.3,1.6015793681144714,0.26
1.371353030204773,0.4766666666666667,1.6523964405059814,0.23,1.6172664165496826,0.24
1.1525578498840332,0.5183333333333333,1.7053279876708984,0.22,1.6899688839912415,0.22
1.3165186643600464,0.5516666666666666,1.7451074123382568,0.23,1.816826343536377,0.19
1.2167115211486816,0.5358333333333334,1.7556966543197632,0.25,1.6927855610847473,0.21
1.1879130601882935,0.6191666666666666,1.7790532112121582,0.22,1.808549702167511,0.25
0.9234223365783691,0.6225,2.063368558883667,0.24,1.888104796409607,0.22
1.1747174263000488,0.6283333333333333,1.7715785503387451,0.31,1.677661657333374,0.29
0.9026927947998047,0.6658333333333334,1.6163477897644043,0.33,1.5725512504577637,0.3
1.0002533197402954,0.7158333333333333,1.6060421466827393,0.28,1.5695806741714478,0.33
0.9192129969596863,0.7416666666666667,1.635871171951294,0.34,1.6282078623771667,0.33
0.7140492796897888,0.7475,2.0460267066955566,0.28,1.9497590065002441,0.3
0.5798304080963135,0.7866666666666666,1.583922266960144,0.33,1.4437295198440552,0.33
0.6537336707115173,0.8008333333333333,1.6069550514221191,0.35,1.5748730301856995,0.36
0.6983771920204163,0.83,1.5219392776489258,0.31,1.5101535320281982,0.29
0.4028491973876953,0.8633333333333333,1.4453996419906616,0.39,1.428287148475647,0.38
0.6464740037918091,0.8741666666666666,1.523327350616455,0.36,1.4098297953605652,0.42
0.4883550703525543,0.8675,2.113896369934082,0.28,1.868086814880371,0.3
0.5132250785827637,0.8733333333333333,1.8523136377334595,0.38,1.7663919925689697,0.45
0.3386540114879608,0.8775,1.5732810497283936,0.31,1.4604361057281494,0.4
0.5579273700714111,0.9083333333333333,1.6426539421081543,0.39,1.5852458477020264,0.41
0.43850553035736084,0.9041666666666667,1.6600773334503174,0.35,1.5555917024612427,0.36
0.3598337471485138,0.9166666666666666,1.6352273225784302,0.37,1.4801950454711914,0.4
0.2980535924434662,0.9258333333333333,1.646618127822876,0.35,1.465629518032074,0.43
0.27926528453826904,0.9333333333333333,1.5075085163116455,0.39,1.4291887283325195,0.4
0.3559114933013916,0.9233333333333333,2.0873472690582275,0.31,1.861635982990265,0.3
0.3018089830875397,0.93,2.5250403881073,0.24,2.3160901069641113,0.3
0.29030904173851013,0.9575,1.577322244644165,0.37,1.5501455068588257,0.36
0.26756834983825684,0.9341666666666667,1.823727011680603,0.37,1.73574960231781,0.39
0.23155789077281952,0.9475,1.7483519315719604,0.31,1.6481447219848633,0.38
0.306708425283432,0.9416666666666667,1.5073983669281006,0.39,1.5305376052856445,0.39
0.2083369493484497,0.955,1.7940819263458252,0.38,1.6468372344970703,0.35
0.2847369313240051,0.9458333333333333,1.6445661783218384,0.34,1.5416077375411987,0.35
0.2644956111907959,0.9525,2.0635831356048584,0.34,2.0600295066833496,0.28
0.1742148995399475,0.9633333333333334,1.8353767395019531,0.38,1.8001428842544556,0.32
0.3662083148956299,0.9625,2.0758254528045654,0.34,1.9190396666526794,0.39
0.2597263753414154,0.9525,2.098092555999756,0.31,1.9684994220733643,0.3
0.39213618636131287,0.95,2.6751296520233154,0.27,2.695136308670044,0.29
0.20474295318126678,0.9583333333333334,1.9339593648910522,0.37,1.7537606358528137,0.35
0.18256480991840363,0.9525,1.9716557264328003,0.33,1.9380471110343933,0.34
