train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
1.721344232559204,0.2,1.614874005317688,0.2,1.6139203310012817,0.2
1.4517617225646973,0.21,1.6162506341934204,0.2,1.6150861978530884,0.2
1.578143835067749,0.22555555555555556,1.6137057542800903,0.21,1.612702488899231,0.2
1.624895691871643,0.24333333333333335,1.6119630336761475,0.21,1.610419750213623,0.2
1.5639054775238037,0.31,1.6112921237945557,0.21,1.613611102104187,0.2
1.480492353439331,0.33555555555555555,1.625010371208191,0.2,1.631129264831543,0.22
1.4080796241760254,0.37222222222222223,1.5994677543640137,0.25,1.6004927158355713,0.23
1.3335281610488892,0.42,2.167620897293091,0.18,2.160607099533081,0.19
1.5543930530548096,0.39222222222222225,2.0977959632873535,0.25,2.2458367347717285,0.23
1.539381504058838,0.36777777777777776,1.8368852138519287,0.17,1.8385430574417114,0.18
1.675795555114746,0.3788888888888889,1.837887167930603,0.15,1.854765772819519,0.12
1.02338445186615,0.43,1.9924874305725098,0.25,2.0107851028442383,0.27
1.2124985456466675,0.4533333333333333,1.968681812286377,0.22,1.9015202522277832,0.21
0.8603909611701965,0.49333333333333335,1.9336636066436768,0.25,2.0403382778167725,0.26
1.1698579788208008,0.53,1.9734858274459839,0.21,2.0403225421905518,0.22
1.5428335666656494,0.49,1.8987001180648804,0.23,1.8247215747833252,0.26
0.9050884246826172,0.5244444444444445,2.2253992557525635,0.23,2.350857734680176,0.2
1.1442829370498657,0.5433333333333333,2.1951093673706055,0.23,2.0585434436798096,0.23
1.1781935691833496,0.5377777777777778,2.886730909347534,0.22,2.781202793121338,0.21
1.1499316692352295,0.5666666666666667,2.889948844909668,0.16,2.568856716156006,0.22
1.4291255474090576,0.52,2.5639724731445312,0.19,2.343649387359619,0.19
1.1987435817718506,0.4988888888888889,2.093238592147827,0.19,1.9891835451126099,0.18
1.2916144132614136,0.5488888888888889,3.2468338012695312,0.21,3.263468027114868,0.21
1.43086838722229,0.5177777777777778,1.8207322359085083,0.23,1.8454406261444092,0.27
1.7468364238739014,0.5311111111111111,1.683754563331604,0.22,1.6967140436172485,0.22
1.077192783355713,0.5322222222222223,2.0746865272521973,0.18,1.9949077367782593,0.19
0.9996132850646973,0.5777777777777777,1.7170253992080688,0.2,1.6622848510742188,0.28
1.1536198854446411,0.6444444444444445,1.7519657611846924,0.24,1.721060037612915,0.21
0.524848997592926,0.6433333333333333,1.7821999788284302,0.23,1.7779141664505005,0.18
0.6249687671661377,0.7255555555555555,2.223494291305542,0.24,2.0965659618377686,0.27
0.5609697699546814,0.7488888888888889,1.8652794361114502,0.19,1.845882534980774,0.21
1.3447532653808594,0.7688888888888888,2.337644100189209,0.22,2.4529407024383545,0.21
0.9568049907684326,0.7544444444444445,2.00657320022583,0.16,1.9703985452651978,0.2
0.7513792514801025,0.7877777777777778,2.2751450538635254,0.19,2.2153613567352295,0.21
0.4471939206123352,0.7955555555555556,2.0851261615753174,0.18,2.12917423248291,0.15
1.3840174674987793,0.8088888888888889,4.5905561447143555,0.19,4.848044395446777,0.2
1.288825511932373,0.7666666666666667,3.3071205615997314,0.19,3.4950029850006104,0.19
1.0465335845947266,0.7955555555555556,3.593883991241455,0.23,3.976731061935425,0.24
0.7550621628761292,0.6777777777777778,2.9663119316101074,0.18,2.9297738075256348,0.23
0.9133927822113037,0.6833333333333333,1.821810007095337,0.28,1.8827636241912842,0.23
0.33920907974243164,0.7133333333333334,1.8724223375320435,0.23,1.9074721336364746,0.28
0.5763018727302551,0.8022222222222222,2.0102999210357666,0.21,2.147806406021118,0.21
0.4985617399215698,0.8477777777777777,2.1974246501922607,0.19,2.2893733978271484,0.19
2.1969611644744873,0.8766666666666667,2.803873300552368,0.25,3.1725800037384033,0.27
1.3971011638641357,0.8211111111111111,2.1444993019104004,0.19,2.0786008834838867,0.19
0.7231249809265137,0.7977777777777778,2.215548038482666,0.21,2.149111747741699,0.22
0.5562158226966858,0.8,2.492955446243286,0.17,2.35589337348938,0.16
1.1244146823883057,0.82,2.466254472732544,0.23,2.4315025806427,0.21
1.002946138381958,0.8133333333333334,2.9333717823028564,0.17,3.0497846603393555,0.19
0.9665837287902832,0.8088888888888889,4.218883514404297,0.21,3.443953037261963,0.21
1.5314651727676392,0.7433333333333333,3.7567543983459473,0.19,3.662106513977051,0.17
1.4378795623779297,0.6388888888888888,2.9682466983795166,0.19,2.5269968509674072,0.21
1.2581274509429932,0.6788888888888889,2.3137900829315186,0.19,2.4108524322509766,0.19
0.9352236986160278,0.7233333333333334,2.3507704734802246,0.21,2.7628464698791504,0.19
0.5149044990539551,0.7455555555555555,2.222280502319336,0.18,2.7470543384552,0.21
0.4603789448738098,0.8544444444444445,2.191636323928833,0.19,2.4741108417510986,0.23
1.565838098526001,0.8922222222222222,2.4508938789367676,0.22,2.483623743057251,0.19
1.0917987823486328,0.8466666666666667,3.038472890853882,0.25,3.2448883056640625,0.22
0.5886035561561584,0.84,2.929844856262207,0.19,2.7980291843414307,0.18
1.0378317832946777,0.8377777777777777,3.251502752304077,0.17,3.025909185409546,0.21
0.8564863204956055,0.9044444444444445,2.3797292709350586,0.21,2.3234217166900635,0.2
0.8580367565155029,0.9233333333333333,3.06356143951416,0.19,2.8185153007507324,0.23
0.14011090993881226,0.9233333333333333,2.553048610687256,0.17,2.7975902557373047,0.28
0.36989936232566833,0.9655555555555555,2.288451671600342,0.22,2.267703056335449,0.26
0.05813847482204437,0.9711111111111111,2.372215509414673,0.26,2.3321127891540527,0.16
0.5435484647750854,0.98,2.7399868965148926,0.21,2.738415002822876,0.19
1.2577694654464722,0.9722222222222222,2.5526843070983887,0.19,2.6445653438568115,0.23
0.16930130124092102,0.9511111111111111,2.8434720039367676,0.23,2.8434674739837646,0.22
0.605541467666626,0.9611111111111111,2.801269292831421,0.23,3.148148536682129,0.22
0.303405225276947,0.9222222222222223,2.6623783111572266,0.21,2.862703800201416,0.21
0.326696515083313,0.9511111111111111,2.4550766944885254,0.24,2.658701181411743,0.26
0.09194295853376389,0.96,3.1783547401428223,0.21,3.7924180030822754,0.24
0.38473066687583923,0.9855555555555555,2.7999799251556396,0.24,2.6198010444641113,0.18
0.05917372927069664,0.9622222222222222,2.5709803104400635,0.24,3.0372579097747803,0.25
1.007616400718689,0.9822222222222222,3.1664557456970215,0.25,3.7045321464538574,0.22
0.47074487805366516,0.9466666666666667,2.427983045578003,0.28,2.4736785888671875,0.26
0.8286650776863098,0.9088888888888889,2.9736413955688477,0.22,3.0410614013671875,0.16
0.7281212210655212,0.8188888888888889,3.1895029544830322,0.23,3.4928908348083496,0.2
1.5646616220474243,0.8544444444444445,3.562162399291992,0.16,3.3202521800994873,0.26
0.09382959455251694,0.8855555555555555,3.1154515743255615,0.17,2.947420597076416,0.2
0.24621380865573883,0.9288888888888889,2.8059651851654053,0.16,2.7228991985321045,0.25
0.6832641363143921,0.9511111111111111,2.9624216556549072,0.16,2.9438271522521973,0.18
1.6977232694625854,0.9311111111111111,3.030052900314331,0.24,3.1577367782592773,0.21
1.8608461618423462,0.86,4.2244133949279785,0.16,3.9374938011169434,0.15
0.4524184763431549,0.8388888888888889,2.586459159851074,0.19,2.6783599853515625,0.23
0.7552633881568909,0.8633333333333333,2.398491144180298,0.25,2.3542003631591797,0.21
0.17485278844833374,0.8711111111111111,3.1625092029571533,0.2,3.030810832977295,0.17
1.11721670627594,0.9355555555555556,2.77681040763855,0.21,2.76629638671875,0.18
0.8174508213996887,0.9,2.860689163208008,0.22,3.3177716732025146,0.27
0.7541424036026001,0.9177777777777778,3.254556655883789,0.19,3.279853582382202,0.2
0.22755445539951324,0.8622222222222222,2.85945987701416,0.14,2.8000574111938477,0.19
0.3876318335533142,0.9266666666666666,3.557352304458618,0.24,2.941549301147461,0.21
0.5825065970420837,0.9555555555555556,3.7007250785827637,0.27,3.461724042892456,0.19
0.7172364592552185,0.9655555555555555,2.6933083534240723,0.22,2.4010138511657715,0.29
0.5768662691116333,0.9655555555555555,2.808323860168457,0.19,2.627732515335083,0.19
0.8714865446090698,0.9388888888888889,6.313408374786377,0.22,7.495258331298828,0.24
0.3803441524505615,0.9122222222222223,3.608538866043091,0.19,3.333775043487549,0.25
0.058805085718631744,0.9177777777777778,2.9627246856689453,0.2,3.255016565322876,0.23
0.9575033783912659,0.9488888888888889,2.8863720893859863,0.18,2.6864283084869385,0.3
1.8038188219070435,0.9588888888888889,3.486476182937622,0.25,2.8871986865997314,0.24
1.2490324974060059,0.9022222222222223,4.0344672203063965,0.21,4.478387832641602,0.24
0.6098735332489014,0.8811111111111111,3.4414727687835693,0.21,4.2184271812438965,0.18
1.3347920179367065,0.9111111111111111,3.4556119441986084,0.19,3.4413845539093018,0.19
1.8702586889266968,0.8844444444444445,2.6932146549224854,0.18,2.639742851257324,0.17
1.4163813591003418,0.8766666666666667,2.7059762477874756,0.15,2.729562759399414,0.15
0.32936984300613403,0.9144444444444444,3.093914270401001,0.25,3.318014621734619,0.28
0.5358937382698059,0.9422222222222222,3.0602915287017822,0.24,3.4671924114227295,0.26
0.06526226550340652,0.9588888888888889,3.5671234130859375,0.22,4.019879341125488,0.2
0.13396984338760376,0.9744444444444444,3.248086929321289,0.23,3.4442780017852783,0.2
0.048848047852516174,0.9933333333333333,2.693906784057617,0.21,2.8500542640686035,0.24
0.6570197939872742,0.9977777777777778,2.6929633617401123,0.24,3.1586267948150635,0.27
0.12266183644533157,0.9866666666666667,3.098585844039917,0.25,3.0943410396575928,0.25
0.8006590604782104,0.9844444444444445,2.7055304050445557,0.24,2.842179298400879,0.24
1.0324318408966064,0.97,4.675954818725586,0.19,4.647244930267334,0.21
0.6502121686935425,0.9311111111111111,3.705369234085083,0.18,3.866760015487671,0.19
0.37832462787628174,0.8844444444444445,3.8761465549468994,0.21,4.406405925750732,0.19
2.67103910446167,0.8622222222222222,6.246319770812988,0.24,7.238234043121338,0.23
1.1819915771484375,0.7844444444444445,4.148232936859131,0.17,3.7075259685516357,0.17
0.9334414005279541,0.8611111111111112,3.9526944160461426,0.23,4.211712837219238,0.24
0.682711660861969,0.8822222222222222,3.0377438068389893,0.18,3.203831434249878,0.18
0.38411372900009155,0.9133333333333333,2.5900704860687256,0.21,2.771592378616333,0.23
0.20322966575622559,0.9533333333333334,2.4906325340270996,0.21,2.5855679512023926,0.27
0.6262273788452148,0.9744444444444444,2.5650384426116943,0.22,2.4759867191314697,0.3
1.8479974269866943,0.9111111111111111,3.464937686920166,0.28,3.8928017616271973,0.27
0.46940910816192627,0.8844444444444445,4.131234645843506,0.22,3.956352472305298,0.24
0.5556756258010864,0.8966666666666666,3.037217140197754,0.2,3.660994052886963,0.23
1.3543851375579834,0.9511111111111111,3.279646396636963,0.22,3.3518781661987305,0.21
0.19713851809501648,0.9544444444444444,3.3393847942352295,0.17,2.915222406387329,0.2
0.307029128074646,0.9433333333333334,3.545802593231201,0.25,4.034148693084717,0.21
0.2648307979106903,0.9666666666666667,3.1937296390533447,0.18,3.2593119144439697,0.23
0.4505717158317566,0.9766666666666667,4.963313102722168,0.23,4.528626441955566,0.18
0.6336694359779358,0.9555555555555556,3.675525426864624,0.17,3.3284239768981934,0.2
0.6526978015899658,0.9566666666666667,4.230972766876221,0.13,3.54376220703125,0.14
0.4582228660583496,0.9322222222222222,3.1411380767822266,0.17,3.220177412033081,0.27
0.4815373122692108,0.9455555555555556,3.120084762573242,0.23,3.377002477645874,0.23
0.24861600995063782,0.9622222222222222,3.201254367828369,0.2,3.725022315979004,0.19
0.524238109588623,0.9711111111111111,2.9779183864593506,0.21,2.944958448410034,0.27
0.238689586520195,0.9422222222222222,2.8817310333251953,0.21,2.9785807132720947,0.22
0.4912339150905609,0.9677777777777777,3.259303569793701,0.22,3.2514636516571045,0.15
0.08157271891832352,0.9744444444444444,3.4875640869140625,0.19,3.6099026203155518,0.16
0.2192179262638092,0.9855555555555555,3.511869192123413,0.25,4.011526107788086,0.23
0.009188590571284294,0.9911111111111112,3.1496779918670654,0.2,3.4070651531219482,0.27
0.4890281856060028,0.9966666666666667,3.063960313796997,0.2,3.0173816680908203,0.2
0.25609081983566284,0.9877777777777778,3.3367834091186523,0.2,3.3327343463897705,0.19
0.5690120458602905,0.9633333333333334,3.3657495975494385,0.22,3.561673879623413,0.18
0.7245289087295532,0.9688888888888889,3.541032075881958,0.22,4.1088032722473145,0.22
0.19571180641651154,0.9655555555555555,3.4637656211853027,0.16,3.7574093341827393,0.19
1.0433286428451538,0.9866666666666667,2.8958890438079834,0.23,3.2024917602539062,0.2
1.1440402269363403,0.9877777777777778,3.107766628265381,0.23,3.755769729614258,0.22
0.04470720514655113,0.9577777777777777,3.2228734493255615,0.16,3.8426265716552734,0.26
1.1066755056381226,0.9788888888888889,4.269186973571777,0.21,4.030770778656006,0.23
0.614827036857605,0.94,4.095883846282959,0.18,4.1298298835754395,0.16
1.409291386604309,0.9077777777777778,5.1272292137146,0.22,5.0082783699035645,0.25
0.11430394649505615,0.9066666666666666,3.976937770843506,0.2,3.999006748199463,0.29
1.950899600982666,0.9022222222222223,3.6628224849700928,0.23,3.737318754196167,0.21
1.0338504314422607,0.8566666666666667,4.043806552886963,0.22,4.587297439575195,0.22
