train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
1.5871233940124512,0.17,1.6130450963974,0.19,1.615432620048523,0.2
1.5809801816940308,0.21333333333333335,1.61380934715271,0.2,1.6167930364608765,0.2
1.5874781608581543,0.26666666666666666,1.6155884265899658,0.17,1.6201404333114624,0.2
1.5543315410614014,0.30333333333333334,1.6219552755355835,0.19,1.6266282796859741,0.2
1.5275027751922607,0.3433333333333333,1.643080711364746,0.16,1.638006567955017,0.21
1.5662517547607422,0.33666666666666667,1.6721291542053223,0.19,1.651411533355713,0.22
1.4828362464904785,0.3566666666666667,1.7083126306533813,0.17,1.6537426710128784,0.16
1.4069069623947144,0.35333333333333333,1.780113697052002,0.16,1.6573970317840576,0.19
1.4758387804031372,0.33666666666666667,1.835961103439331,0.12,1.6795623302459717,0.18
1.5598610639572144,0.37,1.8138792514801025,0.26,1.765923023223877,0.16
1.484623670578003,0.39666666666666667,1.8288878202438354,0.18,1.8811699151992798,0.17
1.4375909566879272,0.44333333333333336,1.8138200044631958,0.25,1.7844619750976562,0.2
1.386026382446289,0.4066666666666667,2.2115323543548584,0.17,1.7606288194656372,0.2
1.47126042842865,0.4166666666666667,2.415114164352417,0.27,1.7765721082687378,0.26
1.3436405658721924,0.45666666666666667,2.124333620071411,0.16,2.0296568870544434,0.23
1.2699322700500488,0.5333333333333333,1.9213836193084717,0.22,1.9382249116897583,0.24
1.3330799341201782,0.5333333333333333,1.879539966583252,0.25,1.8807079792022705,0.26
1.0627268552780151,0.59,2.0089969635009766,0.25,1.9313322305679321,0.26
0.9266162514686584,0.61,3.284062385559082,0.24,2.8905627727508545,0.3
0.793832540512085,0.6866666666666666,1.8888086080551147,0.32,1.7028776407241821,0.43
0.7880067229270935,0.7333333333333333,2.5801732540130615,0.25,2.025240659713745,0.48
0.5756402015686035,0.81,2.159822463989258,0.38,1.6370736360549927,0.51
0.687080442905426,0.8366666666666667,3.4230599403381348,0.21,1.2712081670761108,0.56
0.4471113085746765,0.8666666666666667,1.838130235671997,0.3,1.3060197830200195,0.56
0.4117634892463684,0.8666666666666667,1.6491154432296753,0.29,1.1920478343963623,0.61
0.3758816421031952,0.9466666666666667,2.484206438064575,0.31,0.9936840534210205,0.71
0.39394962787628174,0.9433333333333334,1.9359439611434937,0.46,1.2203583717346191,0.67
0.36861202120780945,0.9666666666666667,1.3959546089172363,0.52,1.0075956583023071,0.68
0.4842747449874878,0.9166666666666666,2.0499181747436523,0.45,1.4884182214736938,0.63
0.29802894592285156,0.9366666666666666,1.302191972732544,0.51,1.1633946895599365,0.64
0.2105989009141922,0.9733333333333334,1.285672903060913,0.55,0.8725900053977966,0.69
0.24345164000988007,0.97,1.3901164531707764,0.5,0.8664144277572632,0.69
0.1584426313638687,0.99,1.791162371635437,0.51,0.8280322551727295,0.7
0.14021462202072144,0.97,1.7459819316864014,0.48,0.9674210548400879,0.69
